8299,1452.29,29.64,998.19,126.14,87.375,-50.0625,152.75,100627.000,53.127295,9.3455,3.7,0
8300,1452.47,29.65,998.17,126.31,87.375,-50.0625,152.75,100627.000,53.127295,9.3455,3.7,0
8301,1452.66,29.64,998.22,125.89,87.375,-50.0625,152.75,100627.000,53.127295,9.3455,3.7,0
8305,1453.36,29.65,998.2,126.06,87.375,-50.0625,152.75,100628.000,53.127297,9.3455,3.7,0
8306,1453.53,29.65,998.14,126.57,87.375,-50.0625,-1895.25,100628.000,53.127297,9.3455,3.7,0
8307,1453.71,29.65,998.21,125.98,87.375,-50.0625,152.75,100628.000,53.127297,9.3455,3.7,0
8309,1454.09,29.65,998.17,126.31,87.375,-50.0625,152.75,100629.000,53.127298,9.3455,3.7,0
8310,1454.26,29.65,998.25,125.64,87.375,-50.0625,152.75,100629.000,53.127298,9.3455,3.7,0
8311,1454.43,29.65,998.14,126.57,87.375,-50.0625,152.75,100629.000,53.127298,9.3455,3.7,0
8313,1454.77,29.65,998.18,126.23,87.375,-50.0625,152.75,100629.000,53.127298,9.3455,3.7,0
8315,1455.15,29.66,998.18,126.23,87.375,-50.0625,152.75,100630.000,53.1273,9.34549,3.7,0
8316,1455.33,29.61,998.11,126.82,87.375,-50.0625,152.75,100630.000,53.1273,9.34549,3.7,0
8317,1455.5,29.66,998.16,126.4,87.375,-50.0625,152.75,100630.000,53.1273,9.34549,3.7,0
8320,1456.01,29.65,998.21,125.98,87.375,-50.0625,152.75,100630.000,53.1273,9.34549,3.7,0
8321,1456.2,29.66,998.16,126.4,87.375,-50.0625,152.75,100631.000,53.127302,9.34549,3.8,0
8323,1456.56,29.66,998.19,126.14,87.375,-50.0625,152.75,100631.000,53.127302,9.34549,3.8,0
8324,1456.73,29.66,998.19,126.14,87.375,-50.0625,152.75,100631.000,53.127302,9.34549,3.8,0
8326,1457.08,29.66,998.2,126.06,87.375,-50.0625,-1895.25,100632.000,53.127302,9.34549,3.8,0
8327,1457.25,29.66,998.2,126.06,87.375,-50.0625,152.75,100632.000,53.127302,9.34549,3.8,0
8328,1457.43,29.67,998.21,125.98,87.375,-50.0625,152.75,100632.000,53.127302,9.34549,3.8,0
8340,1459.55,29.67,998.26,125.56,87.375,-50.0625,152.75,100634.000,53.127303,9.34549,3.8,0
8352,1461.7,29.68,998.28,125.39,87.375,-50.0625,152.75,100636.000,53.127303,9.34549,3.8,0
8355,1462.24,29.69,998.23,125.81,87.375,-50.0625,152.75,100637.000,53.127303,9.34549,3.8,0
8357,1462.61,29.68,998.23,125.81,87.375,-50.0625,152.75,100637.000,53.127303,9.34549,3.8,0
8358,1462.78,29.68,998.2,126.06,87.375,-50.0625,152.75,100637.000,53.127303,9.34549,3.8,0
8359,1462.95,29.68,998.25,125.64,87.375,-50.0625,-1895.25,100637.000,53.127303,9.34549,3.8,0
8361,1463.29,29.69,998.21,125.98,87.375,-50.0625,-1895.25,100638.000,53.127303,9.34549,3.8,0
8362,1463.47,29.68,998.22,125.89,87.375,-50.0625,152.75,100638.000,53.127303,9.34549,3.8,0
8363,1463.66,29.69,998.27,125.47,87.375,-50.0625,152.75,100638.000,53.127303,9.34549,3.8,0
8364,1463.83,29.69,998.2,126.06,87.375,-50.0625,152.75,100638.000,53.127303,9.34549,3.8,0
8365,1464.01,29.69,998.24,125.72,87.375,-50.0625,152.75,100639.000,53.127302,9.34549,3.9,0
8367,1464.35,29.69,998.21,125.98,87.375,-50.0625,152.75,100639.000,53.127302,9.34549,3.9,0
8369,1464.71,29.69,998.18,126.23,87.375,-50.0625,152.75,100639.000,53.127302,9.34549,3.9,0
8371,1465.09,29.69,998.24,125.72,87.375,-50.0625,152.75,100640.000,53.127302,9.34549,3.9,0
8374,1465.6,29.69,998.18,126.23,87.375,-50.0625,-1895.25,100640.000,53.127302,9.34549,3.9,0
8375,1465.78,29.69,998.19,126.14,87.375,-50.0625,152.75,100640.000,53.127302,9.34549,3.9,0
8376,1465.97,29.69,998.21,125.98,87.375,-50.0625,152.75,100641.000,53.127302,9.34549,3.9,0
8377,1466.16,29.69,998.16,126.4,87.375,-50.0625,152.75,100641.000,53.127302,9.34549,3.9,0
8378,1466.33,29.69,998.22,125.89,87.375,-50.0625,152.75,100641.000,53.127302,9.34549,3.9,0
8379,1466.5,29.69,998.27,125.47,87.375,-50.0625,152.75,100641.000,53.127302,9.34549,3.9,0
8382,1467.03,29.69,998.24,125.72,87.375,-50.0625,152.75,100642.000,53.127302,9.34549,3.9,0
8383,1467.22,29.7,998.25,125.64,87.375,-50.0625,152.75,100642.000,53.127302,9.34549,3.9,0
8385,1467.57,29.7,998.2,126.06,87.375,-50.0625,152.75,100642.000,53.127302,9.34549,3.9,0
8387,1467.91,29.54,997.94,128.25,87.375,-50.0625,152.75,100642.000,53.127302,9.34549,3.9,0
8388,1468.08,29.7,998.15,126.48,87.375,-50.0625,152.75,100643.000,53.127302,9.34549,3.9,0
8390,1468.45,29.7,998.21,125.98,87.375,-50.0625,152.75,100643.000,53.127302,9.34549,3.9,0
8392,1468.8,29.7,998.23,125.81,87.375,-50.0625,-1895.25,100643.000,53.127302,9.34549,3.9,0
8394,1469.14,29.69,998.15,126.48,-1960.625,-50.0625,152.75,100644.000,53.1273,9.34549,3.9,0
8395,1469.32,29.71,998.24,125.72,87.375,-50.0625,152.75,100644.000,53.1273,9.34549,3.9,0
8396,1469.51,29.71,998.21,125.98,87.375,-50.0625,152.75,100644.000,53.1273,9.34549,3.9,0
8399,1470.04,29.71,998.21,125.98,87.375,-50.0625,152.75,100645.000,53.1273,9.34549,3.9,0
8400,1470.22,29.71,998.19,126.14,87.375,-50.0625,-1895.25,100645.000,53.1273,9.34549,3.9,0
8401,1470.39,29.71,998.25,125.64,87.375,-50.0625,152.75,100645.000,53.1273,9.34549,3.9,0
8402,1470.58,29.71,998.22,125.89,87.375,-50.0625,152.75,100645.000,53.1273,9.34549,3.9,0
8403,1470.76,29.7,998.21,125.98,87.375,-50.0625,152.75,100645.000,53.1273,9.34549,3.9,0
8406,1471.3,29.71,998.25,125.64,87.375,-50.0625,152.75,100646.000,53.1273,9.34549,3.9,0
8412,1472.37,29.72,998.23,125.81,-1960.625,-50.0625,152.75,100647.000,53.1273,9.34549,3.9,0
8413,1472.54,29.72,998.17,126.31,87.375,-50.0625,152.75,100647.000,53.1273,9.34549,3.9,0
8414,1472.71,29.72,998.23,125.81,87.375,-50.0625,-1895.25,100647.000,53.1273,9.34549,3.9,0
